nohup: ignoring input
wandb: Currently logged in as: tihuahu (tihuahu-nus). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()... wandb: \ Waiting for wandb.init()... wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/xulei/xulei/dataset-distillation/Epilepsy/wandb/run-20250531_230251-qbyx6vyg
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run CrossPatientValidation
wandb: ⭐️ View project at https://wandb.ai/tihuahu-nus/seizure-prediction
wandb: 🚀 View run at https://wandb.ai/tihuahu-nus/seizure-prediction/runs/qbyx6vyg

🔍 正在处理文件: data/features/chb01/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.5219 | Train Acc: 0.7877 | Val Acc: 0.9499
Epoch 19/40 | Loss: 0.5155 | Train Acc: 0.7901 | Val Acc: 0.8642
Epoch 20/40 | Loss: 0.5181 | Train Acc: 0.7864 | Val Acc: 0.8636
Epoch 21/40 | Loss: 0.5163 | Train Acc: 0.7891 | Val Acc: 0.8644
Epoch 22/40 | Loss: 0.5171 | Train Acc: 0.7872 | Val Acc: 0.8642
Epoch 23/40 | Loss: 0.5145 | Train Acc: 0.7917 | Val Acc: 0.8646
Epoch 24/40 | Loss: 0.5177 | Train Acc: 0.7872 | Val Acc: 0.8622
Epoch 25/40 | Loss: 0.5167 | Train Acc: 0.7883 | Val Acc: 0.8657
Epoch 26/40 | Loss: 0.5168 | Train Acc: 0.7887 | Val Acc: 0.8649
Epoch 27/40 | Loss: 0.5174 | Train Acc: 0.7871 | Val Acc: 0.8642
Epoch 28/40 | Loss: 0.5148 | Train Acc: 0.7893 | Val Acc: 0.8651
Epoch 29/40 | Loss: 0.5165 | Train Acc: 0.7871 | Val Acc: 0.8646
Epoch 30/40 | Loss: 0.5160 | Train Acc: 0.7869 | Val Acc: 0.8649
Epoch 31/40 | Loss: 0.5143 | Train Acc: 0.7901 | Val Acc: 0.8651
Epoch 32/40 | Loss: 0.5156 | Train Acc: 0.7882 | Val Acc: 0.8649
Epoch 33/40 | Loss: 0.5149 | Train Acc: 0.7892 | Val Acc: 0.8646
Epoch 34/40 | Loss: 0.5160 | Train Acc: 0.7883 | Val Acc: 0.8646
Epoch 35/40 | Loss: 0.5153 | Train Acc: 0.7882 | Val Acc: 0.8657
🛑 Early stopping triggered.

🔍 正在处理文件: data/features/chb13/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.6014 | Train Acc: 0.6891 | Val Acc: 0.8856
Epoch 2/40 | Loss: 0.5403 | Train Acc: 0.7589 | Val Acc: 0.8346
Epoch 3/40 | Loss: 0.5222 | Train Acc: 0.7782 | Val Acc: 0.8796
Epoch 4/40 | Loss: 0.5151 | Train Acc: 0.7867 | Val Acc: 0.9037
Epoch 5/40 | Loss: 0.5111 | Train Acc: 0.7903 | Val Acc: 0.9016
Epoch 6/40 | Loss: 0.5018 | Train Acc: 0.8007 | Val Acc: 0.9072
Epoch 7/40 | Loss: 0.4980 | Train Acc: 0.8068 | Val Acc: 0.8995
Epoch 8/40 | Loss: 0.5012 | Train Acc: 0.8013 | Val Acc: 0.9037
Epoch 9/40 | Loss: 0.5005 | Train Acc: 0.8009 | Val Acc: 0.9002
Epoch 10/40 | Loss: 0.5012 | Train Acc: 0.8024 | Val Acc: 0.8971
Epoch 11/40 | Loss: 0.4999 | Train Acc: 0.8022 | Val Acc: 0.9040
Epoch 12/40 | Loss: 0.4992 | Train Acc: 0.8029 | Val Acc: 0.8999
Epoch 13/40 | Loss: 0.4973 | Train Acc: 0.8055 | Val Acc: 0.8929
Epoch 14/40 | Loss: 0.4963 | Train Acc: 0.8070 | Val Acc: 0.9027
Epoch 15/40 | Loss: 0.4898 | Train Acc: 0.8149 | Val Acc: 0.8922
Epoch 16/40 | Loss: 0.4943 | Train Acc: 0.8081 | Val Acc: 0.9020
🛑 Early stopping triggered.

📂 Fold 2/5
Epoch 1/40 | Loss: 0.5960 | Train Acc: 0.6984 | Val Acc: 0.8200
Epoch 2/40 | Loss: 0.5167 | Train Acc: 0.7892 | Val Acc: 0.8573
Epoch 3/40 | Loss: 0.5055 | Train Acc: 0.7984 | Val Acc: 0.8733
Epoch 4/40 | Loss: 0.5003 | Train Acc: 0.8047 | Val Acc: 0.8943
Epoch 5/40 | Loss: 0.4988 | Train Acc: 0.8054 | Val Acc: 0.8810
Epoch 6/40 | Loss: 0.4940 | Train Acc: 0.8074 | Val Acc: 0.8922
Epoch 7/40 | Loss: 0.4918 | Train Acc: 0.8126 | Val Acc: 0.8943
Epoch 8/40 | Loss: 0.4912 | Train Acc: 0.8128 | Val Acc: 0.9020
Epoch 9/40 | Loss: 0.4908 | Train Acc: 0.8105 | Val Acc: 0.9002
Epoch 10/40 | Loss: 0.4906 | Train Acc: 0.8135 | Val Acc: 0.8960
Epoch 11/40 | Loss: 0.4847 | Train Acc: 0.8196 | Val Acc: 0.8974
Epoch 12/40 | Loss: 0.4846 | Train Acc: 0.8182 | Val Acc: 0.8995
Epoch 13/40 | Loss: 0.4849 | Train Acc: 0.8180 | Val Acc: 0.9033
Epoch 14/40 | Loss: 0.4875 | Train Acc: 0.8152 | Val Acc: 0.9013
Epoch 15/40 | Loss: 0.4856 | Train Acc: 0.8179 | Val Acc: 0.9016
Epoch 16/40 | Loss: 0.4821 | Train Acc: 0.8248 | Val Acc: 0.8953
Epoch 17/40 | Loss: 0.4852 | Train Acc: 0.8186 | Val Acc: 0.9006
Epoch 18/40 | Loss: 0.4820 | Train Acc: 0.8242 | Val Acc: 0.8988
Epoch 19/40 | Loss: 0.4806 | Train Acc: 0.8234 | Val Acc: 0.9030
Epoch 20/40 | Loss: 0.4839 | Train Acc: 0.8200 | Val Acc: 0.9023
Epoch 21/40 | Loss: 0.4842 | Train Acc: 0.8198 | Val Acc: 0.9054
Epoch 22/40 | Loss: 0.4846 | Train Acc: 0.8179 | Val Acc: 0.9027
Epoch 23/40 | Loss: 0.4853 | Train Acc: 0.8201 | Val Acc: 0.9044
Epoch 24/40 | Loss: 0.4816 | Train Acc: 0.8227 | Val Acc: 0.9058
Epoch 25/40 | Loss: 0.4824 | Train Acc: 0.8185 | Val Acc: 0.9044
Epoch 26/40 | Loss: 0.4818 | Train Acc: 0.8229 | Val Acc: 0.9044
Epoch 27/40 | Loss: 0.4813 | Train Acc: 0.8219 | Val Acc: 0.9044
Epoch 28/40 | Loss: 0.4812 | Train Acc: 0.8217 | Val Acc: 0.9030
Epoch 29/40 | Loss: 0.4799 | Train Acc: 0.8233 | Val Acc: 0.9033
Epoch 30/40 | Loss: 0.4833 | Train Acc: 0.8230 | Val Acc: 0.9047
Epoch 31/40 | Loss: 0.4847 | Train Acc: 0.8180 | Val Acc: 0.9047
Epoch 32/40 | Loss: 0.4821 | Train Acc: 0.8202 | Val Acc: 0.9051
Epoch 33/40 | Loss: 0.4832 | Train Acc: 0.8195 | Val Acc: 0.9058
Epoch 34/40 | Loss: 0.4823 | Train Acc: 0.8211 | Val Acc: 0.9054
🛑 Early stopping triggered.

📂 Fold 3/5
Epoch 1/40 | Loss: 0.6037 | Train Acc: 0.6862 | Val Acc: 0.8081
Epoch 2/40 | Loss: 0.5376 | Train Acc: 0.7609 | Val Acc: 0.8210
Epoch 3/40 | Loss: 0.5156 | Train Acc: 0.7871 | Val Acc: 0.8538
Epoch 4/40 | Loss: 0.5160 | Train Acc: 0.7842 | Val Acc: 0.8444
Epoch 5/40 | Loss: 0.5026 | Train Acc: 0.7991 | Val Acc: 0.8758
Epoch 6/40 | Loss: 0.5019 | Train Acc: 0.8009 | Val Acc: 0.8706
Epoch 7/40 | Loss: 0.4995 | Train Acc: 0.8027 | Val Acc: 0.8625
Epoch 8/40 | Loss: 0.4955 | Train Acc: 0.8069 | Val Acc: 0.8747
Epoch 9/40 | Loss: 0.4997 | Train Acc: 0.8034 | Val Acc: 0.8908
Epoch 10/40 | Loss: 0.4979 | Train Acc: 0.8059 | Val Acc: 0.8946
Epoch 11/40 | Loss: 0.4923 | Train Acc: 0.8111 | Val Acc: 0.8789
Epoch 12/40 | Loss: 0.4912 | Train Acc: 0.8121 | Val Acc: 0.8779
Epoch 13/40 | Loss: 0.4934 | Train Acc: 0.8106 | Val Acc: 0.8737
Epoch 14/40 | Loss: 0.4918 | Train Acc: 0.8132 | Val Acc: 0.8859
Epoch 15/40 | Loss: 0.4891 | Train Acc: 0.8163 | Val Acc: 0.8807
Epoch 16/40 | Loss: 0.4942 | Train Acc: 0.8081 | Val Acc: 0.8859
Epoch 17/40 | Loss: 0.4914 | Train Acc: 0.8125 | Val Acc: 0.8845
Epoch 18/40 | Loss: 0.4931 | Train Acc: 0.8084 | Val Acc: 0.8786
Epoch 19/40 | Loss: 0.4916 | Train Acc: 0.8108 | Val Acc: 0.8726
Epoch 20/40 | Loss: 0.4891 | Train Acc: 0.8127 | Val Acc: 0.8894
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.5939 | Train Acc: 0.7011 | Val Acc: 0.8625
Epoch 2/40 | Loss: 0.5239 | Train Acc: 0.7804 | Val Acc: 0.8507
Epoch 3/40 | Loss: 0.5154 | Train Acc: 0.7877 | Val Acc: 0.8726
Epoch 4/40 | Loss: 0.5098 | Train Acc: 0.7933 | Val Acc: 0.9107
Epoch 5/40 | Loss: 0.5077 | Train Acc: 0.7946 | Val Acc: 0.9082
Epoch 6/40 | Loss: 0.5009 | Train Acc: 0.8005 | Val Acc: 0.8960
Epoch 7/40 | Loss: 0.4970 | Train Acc: 0.8061 | Val Acc: 0.9072
Epoch 8/40 | Loss: 0.4977 | Train Acc: 0.8050 | Val Acc: 0.9107
Epoch 9/40 | Loss: 0.4961 | Train Acc: 0.8058 | Val Acc: 0.9089
Epoch 10/40 | Loss: 0.4932 | Train Acc: 0.8087 | Val Acc: 0.9044
Epoch 11/40 | Loss: 0.4950 | Train Acc: 0.8049 | Val Acc: 0.9163
Epoch 12/40 | Loss: 0.4985 | Train Acc: 0.8023 | Val Acc: 0.9173
Epoch 13/40 | Loss: 0.4914 | Train Acc: 0.8095 | Val Acc: 0.9201
Epoch 14/40 | Loss: 0.4949 | Train Acc: 0.8085 | Val Acc: 0.9177
Epoch 15/40 | Loss: 0.4916 | Train Acc: 0.8142 | Val Acc: 0.9166
Epoch 16/40 | Loss: 0.4907 | Train Acc: 0.8109 | Val Acc: 0.9194
Epoch 17/40 | Loss: 0.4959 | Train Acc: 0.8065 | Val Acc: 0.9197
Epoch 18/40 | Loss: 0.4915 | Train Acc: 0.8138 | Val Acc: 0.9180
Epoch 19/40 | Loss: 0.4919 | Train Acc: 0.8117 | Val Acc: 0.9177
Epoch 20/40 | Loss: 0.4922 | Train Acc: 0.8098 | Val Acc: 0.9187
Epoch 21/40 | Loss: 0.4934 | Train Acc: 0.8093 | Val Acc: 0.9177
Epoch 22/40 | Loss: 0.4905 | Train Acc: 0.8112 | Val Acc: 0.9180
Epoch 23/40 | Loss: 0.4900 | Train Acc: 0.8119 | Val Acc: 0.9191
🛑 Early stopping triggered.

📂 Fold 5/5
Epoch 1/40 | Loss: 0.5810 | Train Acc: 0.7155 | Val Acc: 0.8489
Epoch 2/40 | Loss: 0.5182 | Train Acc: 0.7874 | Val Acc: 0.8440
Epoch 3/40 | Loss: 0.5101 | Train Acc: 0.7944 | Val Acc: 0.8503
Epoch 4/40 | Loss: 0.5055 | Train Acc: 0.7994 | Val Acc: 0.8398
Epoch 5/40 | Loss: 0.4992 | Train Acc: 0.8053 | Val Acc: 0.8594
Epoch 6/40 | Loss: 0.4907 | Train Acc: 0.8148 | Val Acc: 0.8793
Epoch 7/40 | Loss: 0.4909 | Train Acc: 0.8131 | Val Acc: 0.8800
Epoch 8/40 | Loss: 0.4878 | Train Acc: 0.8173 | Val Acc: 0.8782
Epoch 9/40 | Loss: 0.4865 | Train Acc: 0.8179 | Val Acc: 0.8821
Epoch 10/40 | Loss: 0.4886 | Train Acc: 0.8151 | Val Acc: 0.8922
Epoch 11/40 | Loss: 0.4869 | Train Acc: 0.8165 | Val Acc: 0.8873
Epoch 12/40 | Loss: 0.4854 | Train Acc: 0.8186 | Val Acc: 0.8873
Epoch 13/40 | Loss: 0.4806 | Train Acc: 0.8225 | Val Acc: 0.8831
Epoch 14/40 | Loss: 0.4799 | Train Acc: 0.8249 | Val Acc: 0.8901
Epoch 15/40 | Loss: 0.4817 | Train Acc: 0.8248 | Val Acc: 0.8953
Epoch 16/40 | Loss: 0.4821 | Train Acc: 0.8183 | Val Acc: 0.8908
Epoch 17/40 | Loss: 0.4817 | Train Acc: 0.8205 | Val Acc: 0.8866
Epoch 18/40 | Loss: 0.4812 | Train Acc: 0.8226 | Val Acc: 0.8929
Epoch 19/40 | Loss: 0.4828 | Train Acc: 0.8183 | Val Acc: 0.8943
Epoch 20/40 | Loss: 0.4781 | Train Acc: 0.8255 | Val Acc: 0.8950
Epoch 21/40 | Loss: 0.4786 | Train Acc: 0.8255 | Val Acc: 0.8918
Epoch 22/40 | Loss: 0.4809 | Train Acc: 0.8247 | Val Acc: 0.8932
Epoch 23/40 | Loss: 0.4804 | Train Acc: 0.8230 | Val Acc: 0.8939
Epoch 24/40 | Loss: 0.4772 | Train Acc: 0.8282 | Val Acc: 0.8946
Epoch 25/40 | Loss: 0.4828 | Train Acc: 0.8186 | Val Acc: 0.8883
🛑 Early stopping triggered.

🔍 正在处理文件: data/features/chb14/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.6008 | Train Acc: 0.6831 | Val Acc: 0.8024
Epoch 2/40 | Loss: 0.5499 | Train Acc: 0.7473 | Val Acc: 0.8072
Epoch 3/40 | Loss: 0.5460 | Train Acc: 0.7502 | Val Acc: 0.8098
Epoch 4/40 | Loss: 0.5408 | Train Acc: 0.7581 | Val Acc: 0.8167
Epoch 5/40 | Loss: 0.5383 | Train Acc: 0.7590 | Val Acc: 0.8167
Epoch 6/40 | Loss: 0.5344 | Train Acc: 0.7651 | Val Acc: 0.8189
Epoch 7/40 | Loss: 0.5356 | Train Acc: 0.7605 | Val Acc: 0.8226
Epoch 8/40 | Loss: 0.5317 | Train Acc: 0.7651 | Val Acc: 0.8215
Epoch 9/40 | Loss: 0.5321 | Train Acc: 0.7648 | Val Acc: 0.8229
Epoch 10/40 | Loss: 0.5276 | Train Acc: 0.7699 | Val Acc: 0.8251
Epoch 11/40 | Loss: 0.5286 | Train Acc: 0.7708 | Val Acc: 0.8237
Epoch 12/40 | Loss: 0.5293 | Train Acc: 0.7698 | Val Acc: 0.8237
Epoch 13/40 | Loss: 0.5287 | Train Acc: 0.7671 | Val Acc: 0.8248
Epoch 14/40 | Loss: 0.5295 | Train Acc: 0.7684 | Val Acc: 0.8237
Epoch 15/40 | Loss: 0.5299 | Train Acc: 0.7670 | Val Acc: 0.8262
Epoch 16/40 | Loss: 0.5271 | Train Acc: 0.7729 | Val Acc: 0.8248
Epoch 17/40 | Loss: 0.5283 | Train Acc: 0.7681 | Val Acc: 0.8266
Epoch 18/40 | Loss: 0.5281 | Train Acc: 0.7686 | Val Acc: 0.8270
Epoch 19/40 | Loss: 0.5251 | Train Acc: 0.7731 | Val Acc: 0.8288
Epoch 20/40 | Loss: 0.5237 | Train Acc: 0.7760 | Val Acc: 0.8281
Epoch 21/40 | Loss: 0.5250 | Train Acc: 0.7743 | Val Acc: 0.8281
Epoch 22/40 | Loss: 0.5252 | Train Acc: 0.7705 | Val Acc: 0.8273
Epoch 23/40 | Loss: 0.5245 | Train Acc: 0.7734 | Val Acc: 0.8288
Epoch 24/40 | Loss: 0.5273 | Train Acc: 0.7697 | Val Acc: 0.8273
Epoch 25/40 | Loss: 0.5255 | Train Acc: 0.7707 | Val Acc: 0.8288
Epoch 26/40 | Loss: 0.5267 | Train Acc: 0.7702 | Val Acc: 0.8284
Epoch 27/40 | Loss: 0.5281 | Train Acc: 0.7677 | Val Acc: 0.8273
Epoch 28/40 | Loss: 0.5254 | Train Acc: 0.7762 | Val Acc: 0.8284
Epoch 29/40 | Loss: 0.5254 | Train Acc: 0.7715 | Val Acc: 0.8273
🛑 Early stopping triggered.

📂 Fold 2/5
Epoch 1/40 | Loss: 0.5948 | Train Acc: 0.6902 | Val Acc: 0.7896
Epoch 2/40 | Loss: 0.5498 | Train Acc: 0.7472 | Val Acc: 0.7958
Epoch 3/40 | Loss: 0.5444 | Train Acc: 0.7516 | Val Acc: 0.7958
Epoch 4/40 | Loss: 0.5395 | Train Acc: 0.7571 | Val Acc: 0.8032
Epoch 5/40 | Loss: 0.5358 | Train Acc: 0.7597 | Val Acc: 0.8068
Epoch 6/40 | Loss: 0.5352 | Train Acc: 0.7614 | Val Acc: 0.8057
Epoch 7/40 | Loss: 0.5329 | Train Acc: 0.7642 | Val Acc: 0.8076
Epoch 8/40 | Loss: 0.5297 | Train Acc: 0.7677 | Val Acc: 0.8138
Epoch 9/40 | Loss: 0.5309 | Train Acc: 0.7656 | Val Acc: 0.8112
Epoch 10/40 | Loss: 0.5309 | Train Acc: 0.7646 | Val Acc: 0.8163
Epoch 11/40 | Loss: 0.5294 | Train Acc: 0.7686 | Val Acc: 0.8101
Epoch 12/40 | Loss: 0.5296 | Train Acc: 0.7671 | Val Acc: 0.8145
Epoch 13/40 | Loss: 0.5247 | Train Acc: 0.7734 | Val Acc: 0.8116
Epoch 14/40 | Loss: 0.5275 | Train Acc: 0.7704 | Val Acc: 0.8160
Epoch 15/40 | Loss: 0.5272 | Train Acc: 0.7702 | Val Acc: 0.8120
Epoch 16/40 | Loss: 0.5250 | Train Acc: 0.7751 | Val Acc: 0.8167
Epoch 17/40 | Loss: 0.5278 | Train Acc: 0.7697 | Val Acc: 0.8171
Epoch 18/40 | Loss: 0.5272 | Train Acc: 0.7697 | Val Acc: 0.8160
Epoch 19/40 | Loss: 0.5266 | Train Acc: 0.7725 | Val Acc: 0.8178
Epoch 20/40 | Loss: 0.5236 | Train Acc: 0.7729 | Val Acc: 0.8178
Epoch 21/40 | Loss: 0.5249 | Train Acc: 0.7719 | Val Acc: 0.8156
Epoch 22/40 | Loss: 0.5220 | Train Acc: 0.7758 | Val Acc: 0.8178
Epoch 23/40 | Loss: 0.5257 | Train Acc: 0.7756 | Val Acc: 0.8185
Epoch 24/40 | Loss: 0.5270 | Train Acc: 0.7704 | Val Acc: 0.8174
Epoch 25/40 | Loss: 0.5235 | Train Acc: 0.7716 | Val Acc: 0.8178
Epoch 26/40 | Loss: 0.5262 | Train Acc: 0.7714 | Val Acc: 0.8178
Epoch 27/40 | Loss: 0.5243 | Train Acc: 0.7760 | Val Acc: 0.8174
Epoch 28/40 | Loss: 0.5233 | Train Acc: 0.7753 | Val Acc: 0.8178
Epoch 29/40 | Loss: 0.5247 | Train Acc: 0.7725 | Val Acc: 0.8171
Epoch 30/40 | Loss: 0.5262 | Train Acc: 0.7658 | Val Acc: 0.8171
Epoch 31/40 | Loss: 0.5248 | Train Acc: 0.7717 | Val Acc: 0.8163
Epoch 32/40 | Loss: 0.5231 | Train Acc: 0.7752 | Val Acc: 0.8174
Epoch 33/40 | Loss: 0.5244 | Train Acc: 0.7725 | Val Acc: 0.8163
🛑 Early stopping triggered.

📂 Fold 3/5
Epoch 1/40 | Loss: 0.5991 | Train Acc: 0.6895 | Val Acc: 0.8021
Epoch 2/40 | Loss: 0.5525 | Train Acc: 0.7453 | Val Acc: 0.8138
Epoch 3/40 | Loss: 0.5500 | Train Acc: 0.7452 | Val Acc: 0.8141
Epoch 4/40 | Loss: 0.5416 | Train Acc: 0.7518 | Val Acc: 0.8178
Epoch 5/40 | Loss: 0.5347 | Train Acc: 0.7639 | Val Acc: 0.8196
Epoch 6/40 | Loss: 0.5327 | Train Acc: 0.7654 | Val Acc: 0.8196
Epoch 7/40 | Loss: 0.5352 | Train Acc: 0.7603 | Val Acc: 0.8233
Epoch 8/40 | Loss: 0.5307 | Train Acc: 0.7664 | Val Acc: 0.8240
Epoch 9/40 | Loss: 0.5336 | Train Acc: 0.7633 | Val Acc: 0.8255
Epoch 10/40 | Loss: 0.5287 | Train Acc: 0.7692 | Val Acc: 0.8259
Epoch 11/40 | Loss: 0.5272 | Train Acc: 0.7720 | Val Acc: 0.8266
Epoch 12/40 | Loss: 0.5303 | Train Acc: 0.7668 | Val Acc: 0.8244
Epoch 13/40 | Loss: 0.5260 | Train Acc: 0.7711 | Val Acc: 0.8233
Epoch 14/40 | Loss: 0.5256 | Train Acc: 0.7702 | Val Acc: 0.8259
Epoch 15/40 | Loss: 0.5283 | Train Acc: 0.7695 | Val Acc: 0.8273
Epoch 16/40 | Loss: 0.5273 | Train Acc: 0.7711 | Val Acc: 0.8244
Epoch 17/40 | Loss: 0.5270 | Train Acc: 0.7724 | Val Acc: 0.8251
Epoch 18/40 | Loss: 0.5231 | Train Acc: 0.7763 | Val Acc: 0.8226
Epoch 19/40 | Loss: 0.5260 | Train Acc: 0.7716 | Val Acc: 0.8266
Epoch 20/40 | Loss: 0.5259 | Train Acc: 0.7703 | Val Acc: 0.8255
Epoch 21/40 | Loss: 0.5225 | Train Acc: 0.7749 | Val Acc: 0.8262
Epoch 22/40 | Loss: 0.5266 | Train Acc: 0.7714 | Val Acc: 0.8255
Epoch 23/40 | Loss: 0.5269 | Train Acc: 0.7724 | Val Acc: 0.8244
Epoch 24/40 | Loss: 0.5247 | Train Acc: 0.7746 | Val Acc: 0.8251
Epoch 25/40 | Loss: 0.5240 | Train Acc: 0.7761 | Val Acc: 0.8244
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.6011 | Train Acc: 0.6828 | Val Acc: 0.7870
Epoch 2/40 | Loss: 0.5557 | Train Acc: 0.7388 | Val Acc: 0.8105
Epoch 3/40 | Loss: 0.5466 | Train Acc: 0.7509 | Val Acc: 0.8130
Epoch 4/40 | Loss: 0.5462 | Train Acc: 0.7503 | Val Acc: 0.8134
Epoch 5/40 | Loss: 0.5433 | Train Acc: 0.7536 | Val Acc: 0.8185
Epoch 6/40 | Loss: 0.5396 | Train Acc: 0.7561 | Val Acc: 0.8185
Epoch 7/40 | Loss: 0.5388 | Train Acc: 0.7555 | Val Acc: 0.8226
Epoch 8/40 | Loss: 0.5375 | Train Acc: 0.7562 | Val Acc: 0.8215
Epoch 9/40 | Loss: 0.5347 | Train Acc: 0.7625 | Val Acc: 0.8222
Epoch 10/40 | Loss: 0.5350 | Train Acc: 0.7595 | Val Acc: 0.8262
Epoch 11/40 | Loss: 0.5311 | Train Acc: 0.7653 | Val Acc: 0.8248
Epoch 12/40 | Loss: 0.5366 | Train Acc: 0.7593 | Val Acc: 0.8244
Epoch 13/40 | Loss: 0.5341 | Train Acc: 0.7615 | Val Acc: 0.8251
Epoch 14/40 | Loss: 0.5348 | Train Acc: 0.7610 | Val Acc: 0.8259
Epoch 15/40 | Loss: 0.5322 | Train Acc: 0.7626 | Val Acc: 0.8262
Epoch 16/40 | Loss: 0.5301 | Train Acc: 0.7665 | Val Acc: 0.8259
Epoch 17/40 | Loss: 0.5335 | Train Acc: 0.7651 | Val Acc: 0.8270
Epoch 18/40 | Loss: 0.5329 | Train Acc: 0.7643 | Val Acc: 0.8266
Epoch 19/40 | Loss: 0.5310 | Train Acc: 0.7633 | Val Acc: 0.8273
Epoch 20/40 | Loss: 0.5335 | Train Acc: 0.7637 | Val Acc: 0.8270
Epoch 21/40 | Loss: 0.5297 | Train Acc: 0.7660 | Val Acc: 0.8255
Epoch 22/40 | Loss: 0.5306 | Train Acc: 0.7641 | Val Acc: 0.8262
Epoch 23/40 | Loss: 0.5316 | Train Acc: 0.7637 | Val Acc: 0.8262
Epoch 24/40 | Loss: 0.5301 | Train Acc: 0.7685 | Val Acc: 0.8262
Epoch 25/40 | Loss: 0.5309 | Train Acc: 0.7665 | Val Acc: 0.8270
Epoch 26/40 | Loss: 0.5302 | Train Acc: 0.7694 | Val Acc: 0.8277
Epoch 27/40 | Loss: 0.5302 | Train Acc: 0.7648 | Val Acc: 0.8270
Epoch 28/40 | Loss: 0.5286 | Train Acc: 0.7688 | Val Acc: 0.8270
Epoch 29/40 | Loss: 0.5296 | Train Acc: 0.7679 | Val Acc: 0.8270
Epoch 30/40 | Loss: 0.5318 | Train Acc: 0.7634 | Val Acc: 0.8270
Epoch 31/40 | Loss: 0.5326 | Train Acc: 0.7616 | Val Acc: 0.8270
Epoch 32/40 | Loss: 0.5270 | Train Acc: 0.7706 | Val Acc: 0.8266
Epoch 33/40 | Loss: 0.5280 | Train Acc: 0.7697 | Val Acc: 0.8266
Epoch 34/40 | Loss: 0.5336 | Train Acc: 0.7619 | Val Acc: 0.8270
Epoch 35/40 | Loss: 0.5316 | Train Acc: 0.7659 | Val Acc: 0.8270
Epoch 36/40 | Loss: 0.5309 | Train Acc: 0.7652 | Val Acc: 0.8270
🛑 Early stopping triggered.

📂 Fold 5/5
Epoch 1/40 | Loss: 0.5970 | Train Acc: 0.6896 | Val Acc: 0.8141
Epoch 2/40 | Loss: 0.5553 | Train Acc: 0.7378 | Val Acc: 0.8163
Epoch 3/40 | Loss: 0.5479 | Train Acc: 0.7470 | Val Acc: 0.8193
Epoch 4/40 | Loss: 0.5460 | Train Acc: 0.7508 | Val Acc: 0.8240
Epoch 5/40 | Loss: 0.5420 | Train Acc: 0.7538 | Val Acc: 0.8310
Epoch 6/40 | Loss: 0.5400 | Train Acc: 0.7574 | Val Acc: 0.8277
Epoch 7/40 | Loss: 0.5398 | Train Acc: 0.7534 | Val Acc: 0.8288
Epoch 8/40 | Loss: 0.5359 | Train Acc: 0.7580 | Val Acc: 0.8328
Epoch 9/40 | Loss: 0.5366 | Train Acc: 0.7589 | Val Acc: 0.8336
Epoch 10/40 | Loss: 0.5342 | Train Acc: 0.7621 | Val Acc: 0.8310
Epoch 11/40 | Loss: 0.5341 | Train Acc: 0.7650 | Val Acc: 0.8343
Epoch 12/40 | Loss: 0.5312 | Train Acc: 0.7636 | Val Acc: 0.8336
Epoch 13/40 | Loss: 0.5319 | Train Acc: 0.7628 | Val Acc: 0.8336
Epoch 14/40 | Loss: 0.5336 | Train Acc: 0.7628 | Val Acc: 0.8321
Epoch 15/40 | Loss: 0.5329 | Train Acc: 0.7637 | Val Acc: 0.8383
Epoch 16/40 | Loss: 0.5327 | Train Acc: 0.7626 | Val Acc: 0.8336
Epoch 17/40 | Loss: 0.5326 | Train Acc: 0.7621 | Val Acc: 0.8361
Epoch 18/40 | Loss: 0.5300 | Train Acc: 0.7632 | Val Acc: 0.8402
Epoch 19/40 | Loss: 0.5306 | Train Acc: 0.7671 | Val Acc: 0.8409
Epoch 20/40 | Loss: 0.5311 | Train Acc: 0.7661 | Val Acc: 0.8365
Epoch 21/40 | Loss: 0.5307 | Train Acc: 0.7629 | Val Acc: 0.8398
Epoch 22/40 | Loss: 0.5313 | Train Acc: 0.7638 | Val Acc: 0.8394
Epoch 23/40 | Loss: 0.5296 | Train Acc: 0.7659 | Val Acc: 0.8416
Epoch 24/40 | Loss: 0.5308 | Train Acc: 0.7678 | Val Acc: 0.8402
Epoch 25/40 | Loss: 0.5308 | Train Acc: 0.7641 | Val Acc: 0.8416
Epoch 26/40 | Loss: 0.5278 | Train Acc: 0.7725 | Val Acc: 0.8416
Epoch 27/40 | Loss: 0.5287 | Train Acc: 0.7701 | Val Acc: 0.8413
Epoch 28/40 | Loss: 0.5297 | Train Acc: 0.7698 | Val Acc: 0.8424
Epoch 29/40 | Loss: 0.5316 | Train Acc: 0.7676 | Val Acc: 0.8416
Epoch 30/40 | Loss: 0.5285 | Train Acc: 0.7714 | Val Acc: 0.8420
